Customer_id,Tenure,Monthly_charges,Total_charges,Contract,Payment_method,Internet_service,Tech_support,Online_security,Support_calls,Churn,Tenure_category,Consumption_category,Support_calls_category,Churn_predict,Probability,Risc_seg
17808,2,47.72,95.44,Month-to-month,Credit,Dsl,No,No,1,1,New (0-12),Medium,Stable(0-2),1,0.6970853764015974,Medium
17809,45,87.93,3956.85,Month-to-month,Credit,Dsl,No,No,1,1,Loyal (36-60),High,Stable(0-2),1,0.7191165069047436,High
17810,62,74.68,4630.16,One year,Debit,Dsl,No,Yes,2,0,Veteran (+60),High,Stable(0-2),0,0.14343252071539114,Low
17811,14,97.89,1370.46,Month-to-month,Cash,Dsl,Yes,No,1,0,Adapting (12-24),High,Stable(0-2),0,0.23071011765235838,Low
17812,15,35.77,536.55,One year,Cash,Fiber,No,Yes,0,0,Adapting (12-24),Medium,Stable(0-2),0,0.10125594245375272,Low
17813,14,73.1,1023.4,One year,Cash,Fiber,No,Yes,3,0,Adapting (12-24),High,Atention(2-4),0,0.28786331266582,Low
17814,31,39.58,1226.98,Month-to-month,Upi,Fiber,Yes,Yes,1,0,Stable (24-36),Medium,Stable(0-2),0,0.15945107035939485,Low
17815,29,83.92,2433.68,Month-to-month,Debit,Dsl,No,No,1,1,Stable (24-36),High,Stable(0-2),1,0.7473981042136811,High
17816,27,33.13,894.51,Month-to-month,Debit,Fiber,No,Yes,0,0,Stable (24-36),Medium,Stable(0-2),0,0.16237076085438415,Low
17817,9,34.87,313.83,Two year,Cash,Fiber,No,No,3,0,New (0-12),Medium,Atention(2-4),0,0.228531142713558,Low
17818,20,52.82,1056.4,One year,Debit,Dsl,No,Yes,0,0,Adapting (12-24),Medium,Stable(0-2),0,0.11922297775889781,Low
17819,58,60.19,3491.02,Month-to-month,Debit,Unknow,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.14481434106738858,Low
17820,49,69.86,3423.14,Month-to-month,Cash,Fiber,No,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.17401205258772273,Low
17821,57,78.07,4449.99,One year,Upi,Dsl,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),0,0.14910531496154864,Low
17822,16,66.88,1070.08,Month-to-month,Debit,Fiber,Yes,Yes,4,0,Adapting (12-24),Medium,Atention(2-4),0,0.2211765376305567,Low
17823,8,24.56,196.48,Two year,Credit,Dsl,No,No,0,1,New (0-12),Medium,Stable(0-2),0,0.3540776327725967,Medium
17824,67,54.35,3641.45,Month-to-month,Upi,Dsl,No,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.14150537500761992,Low
17825,19,26.14,496.66,One year,Debit,Dsl,Yes,No,5,0,Adapting (12-24),Medium,Critic(4+),0,0.11117619063832881,Low
17826,67,31.81,2131.27,Month-to-month,Debit,Fiber,No,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.12900504001577945,Low
17827,36,29.28,1054.08,Month-to-month,Credit,Fiber,No,No,2,1,Loyal (36-60),Medium,Stable(0-2),0,0.2220923770597483,Low
17828,60,35.81,2148.6,Month-to-month,Debit,Fiber,No,Yes,0,0,Veteran (+60),Medium,Stable(0-2),0,0.15714152636153325,Low
17829,36,101.29,3646.44,Two year,Credit,Dsl,No,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.27469427154435794,Low
17830,11,82.76,910.36,Month-to-month,Credit,Fiber,Yes,Yes,2,0,New (0-12),High,Stable(0-2),0,0.2472333840748207,Low
17831,51,70.68,3604.68,Month-to-month,Debit,Fiber,No,Yes,1,0,Loyal (36-60),High,Stable(0-2),0,0.194263789147917,Low
17832,55,93.23,5127.65,One year,Upi,Fiber,Yes,Yes,0,0,Loyal (36-60),High,Stable(0-2),0,0.19621896392429083,Low
17833,54,116.12,6270.48,Two year,Upi,Fiber,No,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.25991226769221937,Low
17834,17,61.77,1050.09,Month-to-month,Debit,Dsl,No,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.12599151994468832,Low
17835,62,56.74,3517.88,Month-to-month,Debit,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.14638196199386178,Low
17836,42,117.78,4946.76,Month-to-month,Cash,Fiber,No,No,2,1,Loyal (36-60),High,Stable(0-2),1,0.70935627907377,High
17837,24,97.13,2331.12,One year,Cash,Fiber,No,No,1,0,Stable (24-36),High,Stable(0-2),0,0.21654620697019367,Low
17838,17,97.71,1661.07,Month-to-month,Cash,Fiber,No,Yes,0,1,Adapting (12-24),High,Stable(0-2),1,0.733229959149654,High
17839,48,79.99,3839.52,Month-to-month,Upi,Dsl,No,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.48533966509793963,Medium
17840,70,70.7,4949.0,Month-to-month,Cash,Dsl,Yes,No,1,0,Veteran (+60),High,Stable(0-2),0,0.17594494473725106,Low
17841,7,75.06,525.42,One year,Debit,Fiber,Yes,No,4,0,New (0-12),High,Atention(2-4),0,0.2302671322719245,Low
17842,14,85.21,1192.94,Month-to-month,Debit,Dsl,No,No,3,1,Adapting (12-24),High,Atention(2-4),1,0.8616702053729866,High
17843,11,57.68,634.48,Month-to-month,Credit,Fiber,Yes,Yes,3,0,New (0-12),Medium,Atention(2-4),0,0.23333302454313526,Low
17844,12,98.23,1178.76,Month-to-month,Upi,Unknow,Yes,Yes,0,0,Adapting (12-24),High,Stable(0-2),0,0.21042555047238193,Low
17845,5,110.92,554.6,Two year,Cash,Fiber,Yes,No,0,1,New (0-12),High,Stable(0-2),1,0.8278020454781289,High
17846,5,77.13,385.65,Month-to-month,Credit,Dsl,Yes,Yes,3,0,New (0-12),High,Atention(2-4),0,0.37084585843036116,Medium
17847,20,58.15,1163.0,Month-to-month,Upi,Dsl,Yes,No,3,0,Adapting (12-24),Medium,Atention(2-4),0,0.17345118803509874,Low
17848,54,89.56,4836.24,Month-to-month,Credit,Fiber,No,No,0,1,Loyal (36-60),High,Stable(0-2),1,0.7058517519654579,High
17849,55,38.22,2102.1,Two year,Upi,Dsl,No,Yes,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.14107552179416216,Low
17850,58,116.86,6777.88,Two year,Upi,Dsl,Yes,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.14115010605986666,Low
17851,30,85.8,2574.0,Month-to-month,Credit,Dsl,Yes,No,2,0,Stable (24-36),High,Stable(0-2),0,0.23222756025698932,Low
17852,24,26.76,642.24,One year,Cash,Dsl,No,No,1,0,Stable (24-36),Medium,Stable(0-2),0,0.15404331782059433,Low
17853,3,72.98,218.94,Month-to-month,Debit,Fiber,No,Yes,1,1,New (0-12),High,Stable(0-2),1,0.6983196034951227,Medium
17854,48,95.03,4561.44,One year,Cash,Fiber,No,Yes,3,1,Loyal (36-60),High,Atention(2-4),1,0.838178128012429,High
17855,71,47.78,3392.38,Month-to-month,Upi,Fiber,No,Yes,2,0,Veteran (+60),Medium,Stable(0-2),0,0.14441249369009396,Low
17856,22,25.1,552.2,Month-to-month,Debit,Dsl,Yes,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.12218852050264281,Low
17857,14,68.92,964.88,Month-to-month,Debit,Fiber,No,Yes,0,0,Adapting (12-24),Medium,Stable(0-2),0,0.16797835014073756,Low
17858,48,103.36,4961.28,Two year,Cash,Fiber,No,Yes,3,1,Loyal (36-60),High,Atention(2-4),1,0.8041440480040473,High
17859,29,45.15,1309.35,Two year,Cash,Dsl,Yes,No,1,0,Stable (24-36),Medium,Stable(0-2),0,0.1704367396820143,Low
17860,50,91.7,4585.0,Month-to-month,Cash,Dsl,No,No,0,1,Loyal (36-60),High,Stable(0-2),1,0.7206034987210561,High
17861,10,60.78,607.8,Two year,Credit,Fiber,No,Yes,2,0,New (0-12),Medium,Stable(0-2),0,0.14638389382191114,Low
17862,71,25.96,1843.16,One year,Debit,Dsl,Yes,No,3,1,Veteran (+60),Medium,Atention(2-4),0,0.43113085419037844,Medium
17863,27,50.4,1360.8,One year,Debit,Fiber,Yes,No,6,0,Stable (24-36),Medium,Critic(4+),0,0.1488263486461017,Low
17864,28,51.39,1438.92,Two year,Upi,Fiber,Yes,Yes,1,1,Stable (24-36),Medium,Stable(0-2),0,0.2119296377985842,Low
17865,9,110.47,994.23,Month-to-month,Upi,Fiber,No,No,2,1,New (0-12),High,Stable(0-2),1,0.7208286053492854,High
17866,71,118.17,7657.0875,Month-to-month,Upi,Fiber,No,Yes,0,0,Veteran (+60),High,Stable(0-2),1,0.6358943895637345,Medium
17867,26,40.98,1065.48,Two year,Cash,Fiber,Yes,Yes,3,0,Stable (24-36),Medium,Atention(2-4),0,0.14298256917661278,Low
17868,8,63.05,504.4,Month-to-month,Debit,Dsl,Yes,No,2,0,New (0-12),Medium,Stable(0-2),0,0.15559736688837097,Low
17869,2,117.67,235.34,Two year,Cash,Fiber,No,Yes,0,1,New (0-12),High,Stable(0-2),1,0.8270823153960377,High
17870,57,60.73,3461.61,One year,Cash,Fiber,No,Yes,0,1,Loyal (36-60),Medium,Stable(0-2),0,0.19236641980428462,Low
17871,52,54.92,2855.84,Month-to-month,Upi,Dsl,No,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.14825851825622177,Low
17872,58,30.99,1797.42,One year,Upi,Unknow,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.1267895224467496,Low
17873,3,95.33,285.99,Month-to-month,Upi,Fiber,Yes,No,1,1,New (0-12),High,Stable(0-2),1,0.8548047855250415,High
17874,8,64.7,517.6,One year,Credit,Dsl,No,No,2,0,New (0-12),Medium,Stable(0-2),0,0.13356499075558234,Low
17875,59,83.87,4948.33,Month-to-month,Debit,Dsl,No,No,2,1,Loyal (36-60),High,Stable(0-2),1,0.7239321834840113,High
17876,2,70.99,141.98,Month-to-month,Cash,Dsl,No,No,3,1,New (0-12),High,Atention(2-4),1,0.874457516173829,High
17877,62,37.45,2321.9,Two year,Credit,Fiber,No,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.1615728004770684,Low
17878,49,37.64,1844.36,Month-to-month,Credit,Fiber,Yes,Yes,3,1,Loyal (36-60),Medium,Atention(2-4),0,0.24135007894437943,Low
17879,20,113.98,2279.6,Month-to-month,Credit,Fiber,No,No,1,0,Adapting (12-24),High,Stable(0-2),1,0.6679129211234948,Medium
17880,29,108.95,3159.55,Two year,Upi,Fiber,No,Yes,1,0,Stable (24-36),High,Stable(0-2),0,0.2659940496468429,Low
17881,17,81.06,1378.02,Month-to-month,Credit,Fiber,No,No,0,1,Adapting (12-24),High,Stable(0-2),1,0.7071328042714409,High
17882,22,20.12,442.64,Month-to-month,Debit,Dsl,No,No,0,0,Adapting (12-24),Medium,Stable(0-2),0,0.15017617414045337,Low
17883,6,63.33,379.98,Two year,Credit,Dsl,No,No,2,0,New (0-12),Medium,Stable(0-2),0,0.1349495271614968,Low
17884,62,73.04,4528.48,Month-to-month,Credit,Fiber,No,No,0,0,Veteran (+60),High,Stable(0-2),0,0.18445916462913736,Low
17885,31,64.94,2013.14,One year,Cash,Fiber,No,No,1,1,Stable (24-36),Medium,Stable(0-2),0,0.1382523081511883,Low
17886,62,112.54,6977.48,Month-to-month,Debit,Dsl,No,No,3,0,Veteran (+60),High,Atention(2-4),1,0.8942295072394728,High
17887,12,24.09,289.08,Month-to-month,Upi,Fiber,No,Yes,1,1,Adapting (12-24),Medium,Stable(0-2),0,0.29910810770971374,Low
17888,12,85.49,1025.88,Month-to-month,Cash,Dsl,Yes,No,1,0,Adapting (12-24),High,Stable(0-2),0,0.21331823741580447,Low
17889,63,51.38,3236.94,One year,Cash,Fiber,No,Yes,1,0,Veteran (+60),Medium,Stable(0-2),0,0.14373631484502278,Low
17890,16,75.95,1215.2,Month-to-month,Cash,Dsl,Yes,No,1,0,Adapting (12-24),High,Stable(0-2),0,0.1399075461512499,Low
17891,25,85.59,2139.75,One year,Credit,Dsl,Yes,Yes,0,0,Stable (24-36),High,Stable(0-2),0,0.1430208115185227,Low
17892,22,64.08,1409.76,Month-to-month,Debit,Fiber,Yes,Yes,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.1055051376320876,Low
17893,18,34.84,627.12,Month-to-month,Credit,Dsl,Yes,No,2,1,Adapting (12-24),Medium,Stable(0-2),0,0.12817184985032984,Low
17894,45,71.9,3235.5,Month-to-month,Cash,Dsl,Yes,No,3,0,Loyal (36-60),High,Atention(2-4),0,0.265898725050176,Low
17895,68,113.3,7657.0875,One year,Credit,Fiber,Yes,Yes,0,0,Veteran (+60),High,Stable(0-2),0,0.16668353596216254,Low
17896,12,73.59,883.08,One year,Upi,Fiber,Yes,Yes,0,1,Adapting (12-24),High,Stable(0-2),0,0.18237459885569304,Low
17897,49,32.29,1582.21,Two year,Debit,Dsl,No,No,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.23480710808914643,Low
17898,33,102.42,3379.86,Month-to-month,Cash,Unknow,No,Yes,3,1,Stable (24-36),High,Atention(2-4),1,0.8744858301989501,High
17899,63,42.17,2656.71,Month-to-month,Cash,Dsl,Yes,Yes,4,0,Veteran (+60),Medium,Atention(2-4),0,0.19958246071984073,Low
17900,18,57.02,1026.36,One year,Credit,Fiber,No,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.09967014676821011,Low
17901,54,62.88,3395.52,Month-to-month,Credit,Dsl,Yes,Yes,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.13696374370889422,Low
17902,27,53.97,1457.19,Two year,Cash,Fiber,No,Yes,1,0,Stable (24-36),Medium,Stable(0-2),0,0.16832860584574288,Low
17903,25,60.45,1511.25,Two year,Cash,Fiber,No,No,1,0,Stable (24-36),Medium,Stable(0-2),0,0.1437162725211356,Low
17904,34,99.55,3384.7,Month-to-month,Debit,Fiber,No,Yes,3,1,Stable (24-36),High,Atention(2-4),1,0.8718608026875315,High
17905,60,42.34,2540.4,Month-to-month,Credit,Fiber,Yes,No,3,0,Veteran (+60),Medium,Atention(2-4),0,0.20808863891442478,Low
17906,54,67.04,3620.16,Two year,Upi,Fiber,Yes,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.187075770336695,Low
17907,5,22.0,110.0,Two year,Debit,Dsl,Yes,No,1,0,New (0-12),Medium,Stable(0-2),0,0.18886544437681047,Low
17908,36,70.77,2547.72,Month-to-month,Upi,Unknow,No,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.18691693122725858,Low
17909,54,31.17,1683.18,Two year,Debit,Dsl,No,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.1620130722721905,Low
17910,36,48.22,1735.92,Two year,Cash,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.16402097894780854,Low
17911,69,52.49,3621.81,Month-to-month,Credit,Fiber,No,Yes,1,0,Veteran (+60),Medium,Stable(0-2),0,0.16283586845371406,Low
17912,39,28.24,1101.36,One year,Debit,Fiber,Yes,No,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.19261364339379738,Low
17913,70,56.06,3924.2,One year,Cash,Dsl,No,Yes,1,1,Veteran (+60),Medium,Stable(0-2),0,0.1571046278290824,Low
17914,4,69.81,279.24,Month-to-month,Cash,Fiber,Yes,No,1,0,New (0-12),Medium,Stable(0-2),0,0.29640107983346076,Low
17915,65,63.11,4102.15,Month-to-month,Debit,Dsl,No,Yes,2,0,Veteran (+60),Medium,Stable(0-2),0,0.1524908933955457,Low
17916,40,48.04,1921.6,One year,Debit,Dsl,Yes,Yes,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.15458396459206902,Low
17917,37,49.49,1831.13,One year,Credit,Dsl,No,Yes,0,1,Loyal (36-60),Medium,Stable(0-2),0,0.16809352010765663,Low
17918,67,83.36,5585.12,Month-to-month,Cash,Fiber,No,No,2,1,Veteran (+60),High,Stable(0-2),1,0.7566546234852863,High
17919,31,91.84,2847.04,Two year,Cash,Unknow,Yes,Yes,3,0,Stable (24-36),High,Atention(2-4),0,0.26601818095901963,Low
17920,47,77.65,3649.55,One year,Credit,Fiber,Yes,Yes,5,0,Loyal (36-60),High,Critic(4+),0,0.24819482937749682,Low
17921,27,117.62,3175.74,Month-to-month,Cash,Unknow,Yes,Yes,0,1,Stable (24-36),High,Stable(0-2),0,0.3140514172951102,Medium
17922,51,114.49,5838.99,Month-to-month,Upi,Dsl,No,No,1,0,Loyal (36-60),High,Stable(0-2),1,0.7294552740942455,High
17923,20,29.85,597.0,Two year,Cash,Dsl,No,No,1,1,Adapting (12-24),Medium,Stable(0-2),0,0.2246293669053353,Low
17924,13,46.14,599.82,Month-to-month,Upi,Fiber,No,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.10973480251695357,Low
17925,63,106.84,6730.92,One year,Credit,Dsl,No,No,1,0,Veteran (+60),High,Stable(0-2),0,0.23675709037150913,Low
17926,44,22.97,1010.68,Month-to-month,Credit,Fiber,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.19499929498051902,Low
17927,24,79.22,1901.28,Month-to-month,Debit,Dsl,No,No,3,1,Stable (24-36),High,Atention(2-4),1,0.7283492446738576,High
17928,3,115.45,346.35,Two year,Credit,Fiber,No,No,1,1,New (0-12),High,Stable(0-2),1,0.7808972279247473,High
17929,10,87.87,878.7,Month-to-month,Upi,Dsl,Yes,No,3,1,New (0-12),High,Atention(2-4),1,0.8121766504418295,High
17930,65,29.19,1897.35,One year,Credit,Fiber,No,No,0,1,Veteran (+60),Medium,Stable(0-2),0,0.1925208628775221,Low
17931,49,94.78,4644.22,Month-to-month,Upi,Dsl,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),1,0.7326496741610253,High
17932,58,57.65,3343.7,One year,Credit,Dsl,No,Yes,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.20003974310700184,Low
17933,2,112.15,224.3,Month-to-month,Cash,Fiber,No,No,3,1,New (0-12),High,Atention(2-4),1,0.893843936501942,High
17934,66,48.63,3209.58,Two year,Credit,Dsl,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.16344178560779593,Low
17935,31,67.32,2086.92,Two year,Debit,Dsl,No,No,4,1,Stable (24-36),Medium,Atention(2-4),0,0.4361827269649715,Medium
17936,68,94.66,6436.88,One year,Upi,Fiber,Yes,Yes,3,0,Veteran (+60),High,Atention(2-4),0,0.23816533882230345,Low
17937,37,45.75,1692.75,Month-to-month,Credit,Unknow,No,No,3,0,Loyal (36-60),Medium,Atention(2-4),1,0.7285537775677717,High
17938,24,38.18,916.32,Month-to-month,Cash,Fiber,No,No,2,1,Stable (24-36),Medium,Stable(0-2),0,0.16562004319591245,Low
17939,44,20.27,891.88,Month-to-month,Debit,Dsl,No,Yes,4,1,Loyal (36-60),Medium,Atention(2-4),1,0.8017397167013351,High
17940,41,68.8,2820.8,One year,Cash,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.16534867298159805,Low
17941,51,112.86,5755.86,Month-to-month,Debit,Fiber,No,No,5,1,Loyal (36-60),High,Critic(4+),1,0.8870464346617043,High
17942,42,48.15,2022.3,Month-to-month,Cash,Fiber,Yes,No,3,1,Loyal (36-60),Medium,Atention(2-4),0,0.262699607602568,Low
17943,40,24.34,973.6,One year,Cash,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.16878161431684474,Low
17944,48,82.04,3937.92,One year,Upi,Fiber,Yes,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.14628080945211613,Low
17945,4,25.62,102.48,One year,Cash,Fiber,No,Yes,3,1,New (0-12),Medium,Atention(2-4),1,0.819827457525378,High
17946,60,70.69,4241.4,Two year,Debit,Dsl,No,Yes,0,0,Veteran (+60),High,Stable(0-2),0,0.142696458651691,Low
17947,39,58.15,2267.85,Two year,Cash,Fiber,Yes,No,1,1,Loyal (36-60),Medium,Stable(0-2),0,0.16729411451948312,Low
17948,5,67.54,337.7,One year,Upi,Dsl,Yes,No,0,0,New (0-12),Medium,Stable(0-2),0,0.20887002809747837,Low
17949,6,36.26,217.56,Month-to-month,Cash,Dsl,No,Yes,1,1,New (0-12),Medium,Stable(0-2),0,0.27605611320542217,Low
17950,14,29.02,406.28,One year,Upi,Fiber,Yes,No,1,0,Adapting (12-24),Medium,Stable(0-2),0,0.11246729582182499,Low
17951,70,94.9,6643.0,Month-to-month,Upi,Dsl,Yes,No,2,0,Veteran (+60),High,Stable(0-2),0,0.25902927082915234,Low
17952,12,44.57,534.84,One year,Debit,Dsl,Yes,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.13029054887732103,Low
17953,62,100.04,6202.48,Month-to-month,Cash,Fiber,No,No,1,1,Veteran (+60),High,Stable(0-2),1,0.7508315010135569,High
17954,27,95.84,2587.68,Month-to-month,Debit,Dsl,Yes,Yes,1,0,Stable (24-36),High,Stable(0-2),0,0.23885915979351982,Low
17955,54,39.84,2151.36,One year,Upi,Dsl,Yes,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.1426048026364034,Low
17956,12,110.83,1329.96,One year,Debit,Dsl,No,Yes,2,0,Adapting (12-24),High,Stable(0-2),0,0.28379890349045805,Low
17957,8,36.13,289.04,Month-to-month,Debit,Dsl,No,No,2,0,New (0-12),Medium,Stable(0-2),0,0.15954727774541516,Low
17958,16,99.71,1595.36,Month-to-month,Upi,Fiber,Yes,Yes,1,0,Adapting (12-24),High,Stable(0-2),0,0.21699724649133817,Low
17959,52,62.05,3226.6,Month-to-month,Upi,Fiber,Yes,Yes,5,0,Loyal (36-60),Medium,Critic(4+),0,0.2649610305020552,Low
17960,26,38.3,995.8,One year,Debit,Unknow,No,Yes,2,1,Stable (24-36),Medium,Stable(0-2),0,0.22283753539329468,Low
17961,8,113.81,910.48,One year,Cash,Dsl,No,No,1,0,New (0-12),High,Stable(0-2),0,0.22519246001358928,Low
17962,45,116.33,5234.85,Month-to-month,Upi,Fiber,Yes,No,3,1,Loyal (36-60),High,Atention(2-4),1,0.7393157352184386,High
17963,19,71.14,1351.66,Month-to-month,Upi,Dsl,No,Yes,0,0,Adapting (12-24),High,Stable(0-2),0,0.21586434185735773,Low
17964,17,66.92,1137.64,One year,Cash,Dsl,No,Yes,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.12960808184691505,Low
17965,65,110.08,7155.2,Two year,Credit,Fiber,No,Yes,0,0,Veteran (+60),High,Stable(0-2),0,0.24166989100360983,Low
17966,29,79.61,2308.69,Two year,Upi,Dsl,No,No,0,0,Stable (24-36),High,Stable(0-2),0,0.143528486073485,Low
17967,14,46.6,652.4,Month-to-month,Credit,Fiber,Yes,No,1,1,Adapting (12-24),Medium,Stable(0-2),0,0.11049204290090174,Low
17968,17,62.52,1062.84,Month-to-month,Cash,Dsl,Yes,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.133806880999884,Low
17969,13,103.6,1346.8,Two year,Cash,Dsl,No,No,5,1,Adapting (12-24),High,Critic(4+),1,0.8537802705548415,High
17970,63,105.96,6675.48,Month-to-month,Cash,Dsl,No,Yes,1,1,Veteran (+60),High,Stable(0-2),1,0.7565692390695948,High
17971,33,113.93,3759.69,Month-to-month,Cash,Unknow,No,No,0,1,Stable (24-36),High,Stable(0-2),1,0.7597109520241273,High
17972,29,48.83,1416.07,One year,Debit,Fiber,Yes,Yes,4,0,Stable (24-36),Medium,Atention(2-4),0,0.14345909183358052,Low
17973,37,88.0,3256.0,Month-to-month,Debit,Fiber,No,No,0,1,Loyal (36-60),High,Stable(0-2),1,0.7190015557906191,High
17974,46,26.84,1234.64,One year,Credit,Unknow,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.15020813795137505,Low
17975,24,92.59,2222.16,One year,Cash,Dsl,No,Yes,0,1,Stable (24-36),High,Stable(0-2),0,0.24339880449582238,Low
17976,14,76.32,1068.48,Two year,Credit,Dsl,No,No,4,0,Adapting (12-24),High,Atention(2-4),0,0.33287951373417635,Medium
17977,5,44.98,224.9,Month-to-month,Credit,Fiber,Yes,No,3,1,New (0-12),Medium,Atention(2-4),1,0.7800578434960936,High
17978,53,85.46,4529.38,Month-to-month,Cash,Fiber,No,No,3,1,Loyal (36-60),High,Atention(2-4),1,0.8844116096789417,High
17979,30,33.52,1005.6,One year,Credit,Fiber,Yes,Yes,0,0,Stable (24-36),Medium,Stable(0-2),0,0.15964494792497966,Low
17980,60,53.38,3202.8,Month-to-month,Credit,Dsl,No,Yes,0,0,Veteran (+60),Medium,Stable(0-2),0,0.16875008166342642,Low
17981,28,60.09,1682.52,One year,Credit,Fiber,Yes,No,1,1,Stable (24-36),Medium,Stable(0-2),0,0.1680927201449337,Low
17982,26,97.71,2540.46,One year,Credit,Dsl,No,No,1,1,Stable (24-36),High,Stable(0-2),0,0.2199580984841403,Low
17983,18,50.88,915.84,Month-to-month,Debit,Fiber,No,No,4,1,Adapting (12-24),Medium,Atention(2-4),1,0.7607317015444139,High
17984,36,24.9,896.4,Month-to-month,Credit,Dsl,Yes,No,5,0,Loyal (36-60),Medium,Critic(4+),0,0.3161592216293629,Medium
17985,8,38.07,304.56,Month-to-month,Cash,Unknow,No,No,1,0,New (0-12),Medium,Stable(0-2),0,0.16947909539132797,Low
17986,18,80.81,1454.58,One year,Credit,Fiber,No,Yes,3,1,Adapting (12-24),High,Atention(2-4),1,0.7953540308243379,High
17987,58,21.53,1248.74,One year,Cash,Fiber,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.17087927628590902,Low
17988,32,99.22,3175.04,One year,Cash,Dsl,No,Yes,5,1,Stable (24-36),High,Critic(4+),1,0.8227589294090648,High
17989,49,110.11,5395.39,Month-to-month,Debit,Fiber,Yes,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.22039802598670832,Low
17990,48,69.54,3337.92,Month-to-month,Debit,Dsl,No,Yes,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.15691523638077,Low
17991,71,90.76,6443.96,Month-to-month,Credit,Fiber,No,No,0,1,Veteran (+60),High,Stable(0-2),1,0.7151156078871385,High
17992,65,66.27,4307.55,Month-to-month,Credit,Dsl,No,Yes,2,0,Veteran (+60),Medium,Stable(0-2),0,0.15928869911485202,Low
17993,33,50.88,1679.04,Month-to-month,Upi,Unknow,No,No,2,0,Stable (24-36),Medium,Stable(0-2),0,0.1202428422495201,Low
17994,50,36.49,1824.5,Month-to-month,Credit,Dsl,Yes,Yes,1,1,Loyal (36-60),Medium,Stable(0-2),0,0.13883865048217855,Low
17995,4,71.82,287.28,Month-to-month,Upi,Fiber,Yes,No,1,0,New (0-12),High,Stable(0-2),0,0.3393114749531549,Medium
17996,36,112.99,4067.64,One year,Upi,Fiber,No,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.22381458215440167,Low
17997,28,109.0,3052.0,Two year,Debit,Fiber,No,No,2,0,Stable (24-36),High,Stable(0-2),0,0.2805574135002724,Low
17998,3,111.96,335.88,Month-to-month,Cash,Fiber,Yes,No,2,1,New (0-12),High,Stable(0-2),1,0.8393750402230585,High
17999,6,116.64,699.84,Month-to-month,Upi,Fiber,Yes,No,1,0,New (0-12),High,Stable(0-2),0,0.2089717510790394,Low
18000,45,36.54,1644.3,Two year,Credit,Fiber,No,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.16490126917182318,Low
18001,23,34.65,796.95,Two year,Upi,Dsl,No,Yes,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.14301591871138156,Low
18002,7,62.78,439.46,One year,Debit,Fiber,No,Yes,1,0,New (0-12),Medium,Stable(0-2),0,0.14457063474528667,Low
18003,61,88.93,5424.73,Month-to-month,Upi,Fiber,Yes,No,0,0,Veteran (+60),High,Stable(0-2),0,0.23769344318620364,Low
18004,65,63.97,4158.05,Month-to-month,Upi,Unknow,No,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.14584826707196671,Low
